index,Comment,GPT_4_Predicted_MLTD_label,spaCy_Predicted_MLTD_label,actual_MLTD_label
4049,''' ||     radial comp extension for co-internal blobs: ||     != sign comp x sum( adj_blob_) -> intra_comp value; isolation value; cross-sign merge if weak; else: ||     == sign comp x ind( adj_adj_blob_) -> same-sign merge | composition: ||     borrow = adj_G * rA: default sum div_comp S -> relative area and distance to adjj_blob_ ||     internal sum comp if mA: in thin lines only? comp_norm_G or div_comp_G -> rG? ||     isolation = decay + contrast: ||     G - G * (rA * ave_rG: decay) - (rA * adj_G: contrast; = lend | borrow; no need to compare vG?) ||     if isolation: cross adjj_blob composition eval; ||     else:         cross adjj_blob merge eval: ||     blob merger if internal match (~raG) - isolation; rdn external match: ||     blob compos if external match (~rA?) + isolation; ||     Also eval comp_slice over fork_? ||     rng+ should preserve resolution: rng+_dert_ is dert layers; ||     rng_sum-> rng+; der+: whole rng; rng_incr-> angle \/ past vs next g; ||     rdn Rng | rng_ eval at rng term; Rng -= lost coord bits mag; always > discr? || ''',Yes,Yes,n
4050,not needed?:,No,Yes,y
4051,create the list if needed,No,Yes,y
4052,"This code is distributed on an \""AS IS\"" BASIS WITHOUT WARRANTIES OF ANY KIND; express or implied.",No,Yes,y
4053,as model gets better.,No,Yes,y
4054,get size of the image and calculate numbers of iterations needed to transform it,No,No,y
4055,"This code is distributed on an \""AS IS\"" BASIS WITHOUT WARRANTIES OF ANY KIND; express or implied.",No,Yes,y
4056,"This code is distributed on an \""AS IS\"" BASIS WITHOUT WARRANTIES OF ANY KIND; express or implied.",No,Yes,y
4057,"This code is distributed on an \""AS IS\"" BASIS WITHOUT WARRANTIES OF ANY KIND; express or implied.",No,Yes,y
4058,"This code is distributed on an \""AS IS\"" BASIS WITHOUT WARRANTIES OF ANY KIND; express or implied.",No,Yes,y
4059,"This code is distributed on an \""AS IS\"" BASIS WITHOUT WARRANTIES OF ANY KIND; express or implied.",No,Yes,y
4060,"This code is distributed on an \""AS IS\"" BASIS WITHOUT WARRANTIES OF ANY KIND; express or implied.",No,Yes,y
4061,Unused by updated loading code.,Yes,Yes,y
4062,as the model gets better.,No,Yes,y
4063,tokens = tokens[::-1]  # flip because it's more efficient for seq2seq.,No,Yes,y
4064,# Update columns,No,No,y
4065,print('Columns updated:'),No,Yes,y
4066,t['xxx a'].append(8),No,No,y
4067,"# We \""pool\"" the model by simply taking the hidden state corresponding",No,Yes,y
4068,needed for the gather,No,Yes,y
4069,TODO(sanqiang): change pred mode into better prediction,Yes,Yes,y
4070,"add \""_rev\"" as a hack to avoid image standardization",Yes,Yes,y
4071,"\""\""\""Evaluate BLEU score for all checkpoints\/translations in a given directory. ||  || This script can be used in two ways. ||  ||  || To evaluate one already translated file: ||  || ``` || t2t-bleu --translation=my-wmt13.de --reference=wmt13_deen.de || ``` ||  || To evaluate all translations in a given directory (translated by || `t2t-translate-all`): ||  || ``` || t2t-bleu ||   --translations_dir=my-translations ||   --reference=wmt13_deen.de ||   --event_dir=events || ``` ||  || In addition to the above-mentioned required parameters; || there are optional parameters: ||  * bleu_variant: cased (case-sensitive); uncased; both (default). ||  * tag_suffix: Default=\""\""; so the tags will be BLEU_cased and BLEU_uncased. ||    tag_suffix can be used e.g. for different beam sizes if these should be ||    plotted in different graphs. ||  * min_steps: Don't evaluate checkpoints with less steps. ||    Default=-1 means check the `last_evaluated_step.txt` file; which contains ||    the number of steps of the last successfully evaluated checkpoint. ||  * report_zero: Store BLEU=0 and guess its time based on the oldest file in the ||    translations_dir. Default=True. This is useful; so TensorBoard reports ||    correct relative time for the remaining checkpoints. This flag is set to ||    False if min_steps is > 0. ||  * wait_minutes: Wait upto N minutes for a new translated file. Default=0. ||    This is useful for continuous evaluation of a running training; in which case ||    this should be equal to save_checkpoints_secs\/60 plus time needed for ||    translation plus some reserve. || \""\""\""",No,Yes,n
4072,"add \""_rev\"" as a hack to avoid image standardization",Yes,Yes,y
4074,columns to match for every resolution.,No,Yes,y
4075,FIXME(sanyamkapoor): This exists to handle memory explosion.,Yes,Yes,y
4076,This is hackish way of introducing resets every,Yes,No,y
4077,TODO(piotrmilos): move restoring networks to SimulatedBatchEnv.initialize,Yes,Yes,y
4078,this is probably not needed; just in case,Yes,Yes,y
4079,Not needed if self.is_character_level.,No,Yes,y
4080,TODO(lukaszkaiser): find a better way than printing this.,Yes,No,y
4081,columns to match for every resolution.,No,Yes,y
4082,columns to match for every resolution.,No,Yes,y
4083,Not needed if self.is_character_level.,No,Yes,y
4084,The convention is that the models are flattened along the spatial;,No,Yes,y
4085,TODO(dehghani): Implement accuracy of the target word as a t2t metric.,Yes,Yes,y
4086,TODO(lukaszkaiser): implement this.,Yes,Yes,y
4087,hack: ignoring true targets and putting dist_targets in targets,Yes,Yes,y
4088,=== Memory efficient full-attention layer ===,No,Yes,y
4089,Concat columns of pad to shift from relative to absolute indexing.,No,Yes,y
4090,We only multiply with the needed embeddings as we slice them out.,No,Yes,y
4091,The performance of current implementation is better than updating,No,No,y
4092,that rows is a multiple of query_shape and columns is a multiple of,No,Yes,y
4093,times number of channels. This is  needed for positional encodings and,No,Yes,y
4094,The performance of current implementation is better than updating,No,No,y
4095,bfloat16. This is a hack to ensure that grad_vars are the right type.,Yes,Yes,y
4096,TODO(lukaszkaiser): remove hack below; needed for greedy decoding for now.,Yes,No,y
4097,Generic way to extend multihead_attention,No,No,y
4098,Move frames next to batch.,No,Yes,y
4099,The performance of current implementation is better than updating,No,No,y
4100,Generic way to extend multihead_attention,No,No,y
4101,When choosing shuffle buffer sizes; larger sizes result in better,No,Yes,y
4102,num_images; unused,Yes,Yes,y
4103,num_items; unused,Yes,Yes,y
4104,Static expert_capacity dimension is needed for expert batch sizes,No,Yes,y
4105,Hack: if you report a loss of NaN; TensorBoard will plot a point at,Yes,Yes,y
4106,"\""\""\""Single stack of transformations with no masking. ||  || Produces output aligned with inputs. ||  || Configurable using hyperparameters to use some combination of convolutions; || attention; mixtures of experts; etc. ||  || A good problem for this model is languagemodel_wiki_scramble1k50 . || \""\""\""",No,Yes,n
4107,This is a hack to allows inference when the <go> token,Yes,Yes,y
4108,"According to noam; (\""n\""; \""da\"") seems better for harder-to-learn models",No,Yes,y
4109,Unused.,Yes,Yes,y
4110,"According to noam; (\""n\""; \""da\"") seems better for harder-to-learn models",No,Yes,y
4111,* Memory efficient multihead attention (slow):,No,Yes,y
4112,TODO(trandustin): Fix this in a better manner.,Yes,No,y
4113,Can be unstable; maybe try Adam.,Yes,Yes,y
4114,That's basically unused.,Yes,No,y
4115,Unused,Yes,No,y
4116,>1 shards helps with faster parameter distribution on multi-GPU machines,No,Yes,y
4117,Reward prediction if needed.,No,No,y
4118,Inputs and features preparation needed to handle edge cases.,Yes,Yes,y
4119,HACK: Do first step outside to initialize all the variables,Yes,No,y
4120,Only needed in eval runs.,Yes,Yes,y
4121,Note - the only way to ensure making a copy of tensor is to run simple,No,No,y
4122,"\""\""\""Generate trajectories to disk with random or ckpt agent. ||  || TODO: Usage || \""\""\""",Yes,Yes,y
4123,Should be implemented if ever two StackWrappers are to be used together.,No,No,y
4124,TODO(piotrmilos): make it better,Yes,Yes,y
4125,"approximately as much as \""going back 1 epoch\"" would be in default schedule.",No,Yes,y
4127,HACK: Make things dependent on grad.,Yes,No,y
4128,END HACK,Yes,Yes,y
4129,TODO(avaswani): Maybe scale the embeddings flowing out of the experts.,Yes,Yes,y
4130,TODO(fstahlberg): Implement a sparse version,Yes,Yes,y
4131,This if statement is needed to guard the cast; because batch norm,No,Yes,y
4132,Hack: foldl complains when the output shape is less specified than the,No,No,y
4133,"r\""\""\""View the problem. ||  || This binary saves the videos in the problem(dataset) into gifs. ||  || The imagemagick package should be installed for conversion to gifs. ||  || Example usage to view dataset: ||  ||   video2gif \\ ||       --data_dir ~\/data \\ ||       --problem=gym_water_world_random5k \\ ||       --hparams_set=next_frame_stochastic \\ ||       --output_dir \/usr\/local\/google\/home\/mbz\/t2t_train\/ww\/ \\ ||       --data_dir \/usr\/local\/google\/home\/mbz\/temp\/ \\ ||       --num_samples 10 || \""\""\""",No,Yes,n
4134,They use imported tools from NumPy but are not needed here;,Yes,Yes,y
4135,"rule 3: convert a noun to a past participle if ((string)words[i]) ends with \""ed\""",No,No,y
4136,"rule 4: convert any type to adverb if it ends in \""ly\""",No,No,y
4137,"rule 5: convert a common noun (NN or NNS) to a adjective if it ends with \""al\""",No,No,y
4138,"rule 7: if a word has been categorized as a common noun and it ends with \""s\"";",No,No,y
4139,Author: Peter Spiller <pspiller@csse.unimelb.edu.au>,No,Yes,y
4140,"\""\""\"" || Zen Chatbot talks in gems of Zen wisdom. ||  || This is a sample conversation with Zen Chatbot: || ZC:    Welcome; my child. || me:    Good afternoon. || ZC:    Ask the question you have come to ask. || me:    How can I achieve enlightenment? || ZC:    How do you suppose? || me:    Through meditation. || ZC:    Form is emptiness; and emptiness form. || me:    How can I empty my mind of worldly troubles? || ZC:    Will an answer to that really help in your search for enlightenment? || me:    Yes. || ZC:    It is better to be right than to be certain. || me:    I seek truth and wisdom. || ZC:    The search for truth is a long journey. || me:    Are you sure? || ZC:    Maybe sure; maybe not sure. ||  ||  || The chatbot structure is based on that of chat.eliza. Thus; it uses || a translation table to convert from question to response || i.e. \""I am\"" --> \""you are\"" ||  || Of course; since Zen Chatbot does not understand the meaning of any words; || responses are very limited. Zen Chatbot will usually answer very vaguely; or || respond to a question by asking a different question; in much the same way || as Eliza. || \""\""\""",Yes,Yes,n
4141,i.e. 'you' is not really a thing that can be mapped this way; so this,Yes,Yes,y
4142,why questions are separated into three types:,No,Yes,y
4143,"\""why..I\""     e.g. \""why am I here?\"" \""Why do I like cake?\""",No,No,y
4144,"\""why...\""    e.g. \""Why is the sky blue?\""",No,No,y
4145,"- this style works for positives (e.g. \""why do you like cake?\"")",No,No,y
4146,calculate likelihood - FIXME: may be broken,Yes,No,y
4147,work-around while marshal is not moved into standard tree,Yes,Yes,y
4148,Author: Peter Spiller,No,Yes,y
4149,calculate amount of left padding needed,No,No,y
4150,calculate amount of middle padding needed,No,No,y
4151,TODO - check that parse was complete; and report error otherwise,Yes,No,y
4152,TODO - change parser to limit scope of unary operators,Yes,No,y
4153,delete inaccessible nodes and unused transitions,Yes,Yes,y
4154,# TODO - add epsilon transition from finals to initials,Yes,Yes,y
4155,A depth-first search would work as well since the trees must,No,Yes,y
4156,Maybe print the raw semantic representation.,No,Yes,y
4157,Maybe draw the formulas as trees.,No,Yes,y
4158,TODO: remove Unix dependencies,Yes,Yes,y
4159,cheap hack now that graphviz is not working right...,Yes,Yes,y
4160,a better way is just to use a destructor and check if the object exists.,Yes,Yes,y
4161,\t                 '             Cpal C    e:0 e:@ +:0 Vbk V   @'; # english.rul needed pairs re-ordered,No,No,y
4162,\t                   (5; True; [ 1;   1;   1;  0;  1;  2;  0;  1 ]);    # V Cpal e +:0... [english.rul needed fixing],No,Yes,y
4163,\t                   (8; True; [ 1;   1;   1;  0;  1;  0;  0;  1 ]) ]); # V C e +:0... [english.rul needed fixing],No,Yes,y
4164,this should really be done in dotstring,Yes,Yes,y
4165,recognition causes a problem; here's why.  this routine encounters @ before +:i,Yes,No,y
4166,TODO: describe each tagger marshal format in the epydocs?,Yes,Yes,y
4167,TODO: move into __init__() when all marshalling classes will be moved into,Yes,Yes,y
4168,A nicer way would be welcome.,No,Yes,y
4169,that this isn't the best rule; so move on:,Yes,Yes,y
4170,If the actual score is better than the best score; then,No,Yes,y
4171,"\""\""\"" || This modules provides functionality for parsing and manipulating the || contents of a Shoebox lexicon without reference to its metadata. || \""\""\""",No,No,y
4172,TODO: Add field to header,Yes,Yes,y
4173,Move it back; if we were dragging.,No,No,y
4174,Move to (x;y),No,No,y
4175,This reload is needed to prevent an error if we create,Yes,No,y
4176,Boy; too bad tkinter doesn't implement Listbox.itemconfig;,Yes,Yes,y
4177,Move the text string down; if necessary.,No,Yes,y
4178,Move the remaining text to the correct location (keep it,No,No,y
4179,hack..,Yes,Yes,y
4180,you; if needed.,No,Yes,y
4181,2003-11-15 fl   fixed nested namespace bug,No,Yes,y
4182,FIXME: issue warning in this case?,Yes,No,y
4183,TODO: add support for custom namespace resolvers\/default namespaces,Yes,Yes,y
4184,TODO: add improved support for incremental parsing,Yes,No,y
4185,FIXME: not sure about this; might be a better idea to look,Yes,Yes,y
