Unnamed: 0,repo,filename,Commit,Comment,link,MLTD
1798,scikit-learn/scikit-learn,sklearn/tree/tree.py,186629b60aa208d125a21132b58bd8d6b7565264,TODO: the tree shouldn't need this param,https://github.com/scikit-learn/scikit-learn/commit/186629b60aa208d125a21132b58bd8d6b7565264,Yes
1799,scikit-learn/scikit-learn,sklearn/tests/test_pipeline.py,16f4ac90f0732988e3b7efe0c937eaff70e99692,TODO: Remove parametrization in 0.24 when None is removed for FeatureUnion,https://github.com/scikit-learn/scikit-learn/commit/16f4ac90f0732988e3b7efe0c937eaff70e99692,Yes
1800,scikit-learn/scikit-learn,sklearn/ensemble/tests/test_voting.py,939fa3cccefe708db7a81c5248db32a1d600bf8d,TODO: Remove parametrization in 0.24 when None is removed in Voting*,https://github.com/scikit-learn/scikit-learn/commit/939fa3cccefe708db7a81c5248db32a1d600bf8d,Yes
1801,scikit-learn/scikit-learn,sklearn/ensemble/tests/test_voting.py,7c47337f7b15a5368c922ed1781a267bf66c7367,TODO: Remove drop parametrize in 0.24 when None is removed in Voting*,https://github.com/scikit-learn/scikit-learn/commit/7c47337f7b15a5368c922ed1781a267bf66c7367,Yes
1802,scikit-learn/scikit-learn,sklearn/linear_model/_base.py,306826f7b6bf5fd61af74062c0ba8f0f21aa3dae,FIXME in 1.2: parameter 'normalize' should be removed from linear models,https://github.com/scikit-learn/scikit-learn/commit/306826f7b6bf5fd61af74062c0ba8f0f21aa3dae,Yes
1803,lai-bluejay/diego,diego/preprocessor/auto_binning.py,33ea32953c6219d750942a0ebae7a81ec7247b62,TODO add hyperparameter to gbdt binning,https://github.com/lai-bluejay/diego/commit/33ea32953c6219d750942a0ebae7a81ec7247b62,Yes
1804,lai-bluejay/diego,diego/preprocessor/local_uncertainty_sampling.py,33ea32953c6219d750942a0ebae7a81ec7247b62,TODO add hyperparameter to gbdt binning,https://github.com/lai-bluejay/diego/commit/33ea32953c6219d750942a0ebae7a81ec7247b62,Yes
1805,lai-bluejay/diego,diego/classifier.py,12e33a920ac8d0cb28d2717fe03d26d42dcf74b8,TODO add hyperparameter to gbdt binning,https://github.com/lai-bluejay/diego/commit/12e33a920ac8d0cb28d2717fe03d26d42dcf74b8,Yes
1806,lai-bluejay/diego,diego/classifier/logistic_regression.py,3cf932b8ce784661425d5b08cbd338f8e0b9da16,TODO remove svrg; performance no good with same parameter space with sgd,https://github.com/lai-bluejay/diego/commit/3cf932b8ce784661425d5b08cbd338f8e0b9da16,Yes
1807,lzfelix/minuet,minuet/minuet.py,98b90c10f7b2b5d2ccbd6bce3fd2eaaec2213ff1,TODO: fix hyperparameters reloading,https://github.com/lzfelix/minuet/commit/98b90c10f7b2b5d2ccbd6bce3fd2eaaec2213ff1,Yes
1808,plstcharles/thelper,src/thelper/train.py,aac5d8b089b18e5ae70d53795017364934a3dd79,todo: run eval in parallel (i.e. at the same time as training?),https://github.com/plstcharles/thelper/commit/aac5d8b089b18e5ae70d53795017364934a3dd79,Yes
1809,plstcharles/thelper,thelper/nn/resnet.py,2c9a8deb64e34458d6e8d3e73d8d6b4e5c770822,TODO: add pretrained param to toggle loading weights from imagenet before applying task?,https://github.com/plstcharles/thelper/commit/2c9a8deb64e34458d6e8d3e73d8d6b4e5c770822,Yes
1810,plstcharles/thelper,thelper/nn/resnet.py,808e40487254553e3d0c5176faaf458e6c1d91ed,TODO: add pretrained param to toggle loading weights from imagenet before applying task?,https://github.com/plstcharles/thelper/commit/808e40487254553e3d0c5176faaf458e6c1d91ed,Yes
1811,weiHelloWorld/accelerated_sampling_with_autoencoder,MD_simulation_on_alanine_dipeptide/current_work/src/ANN_simulation.py,e04a40e5698fba0ad62e5c3b77b3dac81264f5f2,TODO: currently they are not run in parallel; fix this later,https://github.com/weiHelloWorld/accelerated_sampling_with_autoencoder/commit/e04a40e5698fba0ad62e5c3b77b3dac81264f5f2,Yes
1812,weiHelloWorld/accelerated_sampling_with_autoencoder,MD_simulation_on_alanine_dipeptide/current_work/src/ANN_simulation_trp_cage.py,0f7dc1afffb031619f0c6f3ed6355a5648e48f8f,TODO: currently they are not run in parallel; fix this later,https://github.com/weiHelloWorld/accelerated_sampling_with_autoencoder/commit/0f7dc1afffb031619f0c6f3ed6355a5648e48f8f,Yes
1813,weiHelloWorld/accelerated_sampling_with_autoencoder,MD_simulation_on_alanine_dipeptide/current_work/src/ANN_simulation.py,be935c802b1e9090b6bb5e555d2c485d1b24a382,TODO: move the last two parameters into somewhere else (not hard-coded),https://github.com/weiHelloWorld/accelerated_sampling_with_autoencoder/commit/be935c802b1e9090b6bb5e555d2c485d1b24a382,Yes
1814,weiHelloWorld/accelerated_sampling_with_autoencoder,MD_simulation_on_alanine_dipeptide/current_work/src/autoencoders.py,77d63fbc95f2db520e1aecec56faa57b873e96a9,TODO: 1. use better training parameters. 2. use consistant activation functions; 3. consider how to do this for hierarchical case,https://github.com/weiHelloWorld/accelerated_sampling_with_autoencoder/commit/77d63fbc95f2db520e1aecec56faa57b873e96a9,Yes
1815,manuwhs/Trapyng,Examples/1. TimeData Examples/1.1. main_Basic.py,df8c673a0b2963d29f4402c83912b5c8320475db,TODO: Allow to specify extra info to the subplots like to erate the separation between graphs so that they share shit.,https://github.com/manuwhs/Trapyng/commit/df8c673a0b2963d29f4402c83912b5c8320475db,Yes
1816,manuwhs/Trapyng,Examples/5. ML Systems Examples/1. main_features_experiments.py,df8c673a0b2963d29f4402c83912b5c8320475db,# TODO: idea; a high variance; indicates consinuity in the parameters,https://github.com/manuwhs/Trapyng/commit/df8c673a0b2963d29f4402c83912b5c8320475db,Yes
1817,manuwhs/Trapyng,Other/libs (copy)/graph/graph_3D.py,df8c673a0b2963d29f4402c83912b5c8320475db,TODO: make this a parameters,https://github.com/manuwhs/Trapyng/commit/df8c673a0b2963d29f4402c83912b5c8320475db,Yes
1818,manuwhs/Trapyng,libs/graph/graph_3D.py,df8c673a0b2963d29f4402c83912b5c8320475db,TODO: make this a parameters,https://github.com/manuwhs/Trapyng/commit/df8c673a0b2963d29f4402c83912b5c8320475db,Yes
1819,manuwhs/Trapyng,Examples/3.3 EURUSD_example/partidos_politicos.py,6b25ff82f383b3dac092795657538789ae7160c8,"\""\""\"" || CONCLUSION: DADO UN THRESHOLD; EL NUMERO DE VOTOS DEL ULTIMO ESCANHO DADO; LA MEJOR CONFIGURACION POSIBLE ES TENERLO TODO REPARTIDO. ||  || OTRA INFORMACION: EL THRESHOLD FINAL CAMBIA EN FUNCION DE LA COMPETENCIA.  ||  || PREGUNTA: ES POSIBLE QUE SEA MEJOR TENER UNA DISTRIBUCION MAS REPARTIDA DEL VOTO PARA QUE EL THRESHOLD SE SITUE UN POCO MAYOR  ||  ||  || \""\""\""",https://github.com/manuwhs/Trapyng/commit/6b25ff82f383b3dac092795657538789ae7160c8,Yes
1820,jmwoloso/pychattr,pychattr/channel_attribution.py,1892bf85ca963496bcf129917bf8c82fb920751f,"TODO: parameterize \""channel_name\""",https://github.com/jmwoloso/pychattr/commit/1892bf85ca963496bcf129917bf8c82fb920751f,Yes
1821,jmwoloso/pychattr,pychattr/channel_attribution.py,c5febc03006534df6597a264537920f6be133be2,"TODO: parameterize \""channel_name\""?",https://github.com/jmwoloso/pychattr/commit/c5febc03006534df6597a264537920f6be133be2,Yes
1822,jmwoloso/pychattr,dev/channel_attribution.py,bb7f15686f2d50cd3a770d63887f82ae04acb322,"TODO: parameterize \""channel_name\""?",https://github.com/jmwoloso/pychattr/commit/bb7f15686f2d50cd3a770d63887f82ae04acb322,Yes
1823,thu-ml/zhusuan,zhusuan/sgmcmc.py,3fb4e7502eee3c0bcefdd067422903c5863c6726,TODO: 1. enable matrix parameter 2. enable mass setting\uFFFF,https://github.com/thu-ml/zhusuan/commit/3fb4e7502eee3c0bcefdd067422903c5863c6726,Yes
1824,biolab/orange3,Orange/data/variable.py,1c65f8552ef4a590cffa50cc43e5777708cc2509,"\""\""\"" || ======================== || Variables (``variable``) || ======================== ||  || Data instances in Orange can contain several types of variables: || :ref:`discrete <discrete>`; :ref:`continuous <continuous>`; || :ref:`strings <string>`; and :ref:`Python <Python>` and types derived from it. || The latter represent arbitrary Python objects. || The names; types; values (where applicable); functions for computing the || variable value from values of other variables; and other properties of the || variables are stored in descriptor classes defined in this module. ||  || Variable descriptors || -------------------- ||  || Variable descriptors can be constructed either directly; using  || constructors and passing attributes as parameters; or by a  || factory function :func:`Orange.data.variable.make`; which either  || retrieves an existing descriptor or constructs a new one. ||  || .. class:: Variable ||  ||     An abstract base class for variable descriptors. ||  ||     .. attribute:: name ||  ||         The name of the variable. Variable names do not need to be unique since two ||         variables are considered the same only if they have the same descriptor ||         (e.g. even multiple variables in the same table can have the same name). ||         This should; however; be avoided since it may result in unpredictable ||         behavior. ||      ||     .. attribute:: var_type ||         ||         Variable type; it can be Orange.data.Type.Discrete; ||         Orange.data.Type.Continuous; Orange.data.Type.String or ||         Orange.data.Type.Other.   ||  ||     .. attribute:: get_value_from ||  ||         A function (an instance of :obj:`Orange.classification.Classifier`) which computes ||         a value of the variable from values of one or more other variables. This ||         is used; for instance; in discretization where the variables describing ||         the discretized variable are computed from the original variable.  ||  ||     .. attribute:: ordered ||      ||         A flag telling whether the values of a discrete variable are ordered. At ||         the moment; no built-in method treats ordinal variables differently than ||         nominal ones. ||      ||     .. attribute:: distributed ||      ||         A flag telling whether the values of the variables are distributions. ||         As for the flag ordered; no methods treat such variables in any special ||         manner. ||      ||     .. attribute:: random_generator ||      ||         A local random number generator used by method ||         :obj:`Variable.random_value`. ||      ||     .. attribute:: default_meta_id ||      ||         A proposed (but not guaranteed) meta id to be used for that variable. ||         This is used; for instance; by the data loader for tab-delimited file ||         format instead of assigning an arbitrary new value; or by ||         :obj:`Orange.data.new_meta_id` if the variable is passed as an argument.  ||          ||     .. attribute:: attributes ||          ||         A dictionary which allows the user to store additional information ||         about the variable. All values should be strings. See the section  ||         about :ref:`storing additional information <attributes>`. ||  ||     .. method:: __call__(obj) ||      ||            Convert a string; number; or other suitable object into a variable ||            value. ||             ||            :param obj: An object to be converted into a variable value ||            :type o: any suitable ||            :rtype: :class:`Orange.data.Value` ||         ||     .. method:: randomvalue() ||  ||            Return a random value for the variable. ||         ||            :rtype: :class:`Orange.data.Value` ||         ||     .. method:: compute_value(inst) ||  ||            Compute the value of the variable given the instance by calling ||            obj:`~Variable.get_value_from` through a mechanism that prevents deadlocks by ||            circular calls. ||  ||            :rtype: :class:`Orange.data.Value` ||  || .. _discrete: || .. class:: Discrete ||  ||     Bases: :class:`Variable` ||     ||     Descriptor for discrete variables. ||      ||     .. attribute:: values ||      ||         A list with symbolic names for variables' values. Values are stored as ||         indices referring to this list. Therefore; modifying this list  ||         instantly changes the (symbolic) names of values as they are printed out or ||         referred to by user. ||      ||         .. note:: ||          ||             The size of the list is also used to indicate the number of ||             possible values for this variable. Changing the size - especially ||             shrinking the list - can have disastrous effects and is therefore not ||             really recommended. Also; do not add values to the list by ||             calling its append or extend method: call the :obj:`add_value` ||             method instead. ||  ||             It is also assumed that this attribute is always defined (but can ||             be empty); so never set it to None. ||      ||     .. attribute:: base_value ||  ||             Stores the base value for the variable as an index in `values`. ||             This can be; for instance; a \""normal\"" value; such as \""no ||             complications\"" as opposed to abnormal \""low blood pressure\"". The ||             base value is used by certain statistics; continuization etc. ||             potentially; learning algorithms. The default is -1 which means that ||             there is no base value. ||      ||     .. method:: add_value ||      ||             Add a value to values. Always call this function instead of ||             appending to values. ||  || .. _continuous: || .. class:: Continuous ||  ||     Bases: :class:`Variable` ||  ||     Descriptor for continuous variables. ||      ||     .. attribute:: number_of_decimals ||      ||         The number of decimals used when the value is printed out; converted to ||         a string or saved to a file. ||      ||     .. attribute:: scientific_format ||      ||         If ``True``; the value is printed in scientific format whenever it ||         would have more than 5 digits. In this case; :obj:`number_of_decimals` is ||         ignored. ||  ||     .. attribute:: adjust_decimals ||      ||         Tells Orange to monitor the number of decimals when the value is ||         converted from a string (when the values are read from a file or ||         converted by; e.g. ``inst[0]=\""3.14\""``):  ||         0: the number of decimals is not adjusted automatically; ||         1: the number of decimals is (and has already) been adjusted; ||         2: automatic adjustment is enabled; but no values have been converted yet. ||  ||         By default; adjustment of the number of decimals goes as follows: ||      ||         If the variable was constructed when data was read from a file; it will  ||         be printed with the same number of decimals as the largest number of  ||         decimals encountered in the file. If scientific notation occurs in the  ||         file; :obj:`scientific_format` will be set to ``True`` and scientific format  ||         will be used for values too large or too small.  ||      ||         If the variable is created in a script; it will have; by default; three ||         decimal places. This can be changed either by setting the value ||         from a string (e.g. ``inst[0]=\""3.14\""``; but not ``inst[0]=3.14``) or by ||         manually setting the :obj:`number_of_decimals`. ||  ||     .. attribute:: start_value; end_value; step_value ||      ||         The range used for :obj:`randomvalue`. ||  || .. _String: || .. class:: String ||  ||     Bases: :class:`Variable` ||  ||     Descriptor for variables that contain strings. No method can use them for  ||     learning; some will complain and others will silently ignore them when they  ||     encounter them. They can be; however; useful for meta-attributes; if  ||     instances in a dataset have unique IDs; the most efficient way to store them  ||     is to read them as meta-attributes. In general; never use discrete  ||     attributes with many (say; more than 50) values. Such attributes are  ||     probably not of any use for learning and should be stored as string ||     attributes. ||  ||     When converting strings into values and back; empty strings are treated  ||     differently than usual. For other types; an empty string can be used to ||     denote undefined values; while :obj:`String` will take empty strings ||     as empty strings -- except when loading or saving into file. ||     Empty strings in files are interpreted as undefined; to specify an empty ||     string; enclose the string in double quotes; these are removed when the ||     string is loaded. ||  || .. _Python: || .. class:: Python ||  ||     Bases: :class:`Variable` ||  ||     Base class for descriptors defined in Python. It is fully functional ||     and can be used as a descriptor for attributes that contain arbitrary Python ||     values. Since this is an advanced topic; PythonVariables are described on a  ||     separate page. !!TODO!! ||      ||      || Variables computed from other variables || --------------------------------------- ||  || Values of variables are often computed from other variables; such as in || discretization. The mechanism described below usually functions behind the scenes; || so understanding it is required only for implementing specific transformations. ||  || Monk 1 is a well-known dataset with target concept ``y := a==b or e==1``. || It can help the learning algorithm if the four-valued attribute ``e`` is || replaced with a binary attribute having values `\""1\""` and `\""not 1\""`. The || new variable will be computed from the old one on the fly.  ||  || .. literalinclude:: code\/variable-get_value_from.py ||     :lines: 7-17 ||      || The new variable is named ``e2``; we define it with a descriptor of type  || :obj:`Discrete`; with appropriate name and values ``\""not 1\""`` and ``1`` (we  || chose this order so that the ``not 1``'s index is ``0``; which can be; if  || needed; interpreted as ``False``). Finally; we tell e2 to use  || ``checkE`` to compute its value when needed; by assigning ``checkE`` to  || ``e2.get_value_from``.  ||  || ``checkE`` is a function that is passed an instance and another argument we  || do not care about here. If the instance's ``e`` equals ``1``; the function  || returns value ``1``; otherwise it returns ``not 1``. Both are returned as  || values; not plain strings. ||  || In most circumstances the value of ``e2`` can be computed on the fly - we can  || pretend that the variable exists in the data; although it does not (but  || can be computed from it). For instance; we can compute the information gain of || variable ``e2`` or its distribution without actually constructing data containing || the new variable. ||  || .. literalinclude:: code\/variable-get_value_from.py ||     :lines: 19-22 ||  || There are methods which cannot compute values on the fly because it would be || too complex or time consuming. In such cases; the data need to be converted || to a new :obj:`Orange.data.Table`:: ||  ||     new_domain = Orange.data.Domain([data.domain[\""a\""]; data.domain[\""b\""]; e2; data.domain.class_var]) ||     new_data = Orange.data.Table(new_domain; data)  ||  || Automatic computation is useful when the data is split into training and  || testing examples. Training instances can be modified by adding; removing  || and transforming variables (in a typical setup; continuous variables  || are discretized prior to learning; therefore the original variables are  || replaced by new ones). Test instances; on the other hand; are left as they  || are. When they are classified; the classifier automatically converts the  || testing instances into the new domain; which includes recomputation of  || transformed variables.  ||  || .. literalinclude:: code\/variable-get_value_from.py ||     :lines: 24- ||  || .. _attributes: ||  || Storing additional variables || ----------------------------- ||  || All variables have a field :obj:`~Variable.attributes`; a dictionary || which can contain strings. Although the current implementation allows all || types of value we strongly advise to use only strings. An example: ||  || .. literalinclude:: code\/attributes.py ||  || These attributes can only be saved to a .tab file. They are listed in the || third line in <name>=<value> format; after other attribute specifications || (such as \""meta\"" or \""class\""); and are separated by spaces.  ||  || .. _variable_descriptor_reuse: ||  || Reuse of descriptors || -------------------- ||  || There are situations when variable descriptors need to be reused. Typically; the  || user loads some training examples; trains a classifier; and then loads a separate || test set. For the classifier to recognize the variables in the second data set; || the descriptors; not just the names; need to be the same.  ||  || When constructing new descriptors for data read from a file or during unpickling; || Orange checks whether an appropriate descriptor (with the same name and; in case || of discrete variables; also values) already exists and reuses it. When new || descriptors are constructed by explicitly calling the above constructors; this || always creates new descriptors and thus new variables; although a variable with || the same name may already exist. ||  || The search for an existing variable is based on four attributes: the variable's name; || type; ordered values; and unordered values. As for the latter two; the values can  || be explicitly ordered by the user; e.g. in the second line of the tab-delimited  || file. For instance; sizes can be ordered as small; medium; or big. ||  || The search for existing variables can end with one of the following statuses. ||  || .. data:: Orange.data.variable.MakeStatus.NotFound (4) ||  ||     The variable with that name and type does not exist.  ||  || .. data:: Orange.data.variable.MakeStatus.Incompatible (3) ||  ||     There are variables with matching name and type; but their ||     values are incompatible with the prescribed ordered values. For example; ||     if the existing variable already has values [\""a\""; \""b\""] and the new one ||     wants [\""b\""; \""a\""]; the old variable cannot be reused. The existing list can; ||     however be appended with the new values; so searching for [\""a\""; \""b\""; \""c\""] would ||     succeed. Likewise a search for [\""a\""] would be successful; since the extra existing value ||     does not matter. The formal rule is thus that the values are compatible iff ``existing_values[:len(ordered_values)] == ordered_values[:len(existing_values)]``. ||  || .. data:: Orange.data.variable.MakeStatus.NoRecognizedValues (2) ||  ||     There is a matching variable; yet it has none of the values that the new ||     variable will have (this is obviously possible only if the new variable has ||     no prescribed ordered values). For instance; we search for a variable ||     \""sex\"" with values \""male\"" and \""female\""; while there is a variable of the same  ||     name with values \""M\"" and \""F\"" (or; well; \""no\"" and \""yes\"" :). Reuse of this  ||     variable is possible; though this should probably be a new variable since it  ||     obviously comes from a different data set. If we do decide to reuse the variable; the  ||     old variable will get some unneeded new values and the new one will inherit  ||     some from the old. ||  || .. data:: Orange.data.variable.MakeStatus.MissingValues (1) ||  ||     There is a matching variable with some of the values that the new one  ||     requires; but some values are missing. This situation is neither uncommon  ||     nor suspicious: in case of separate training and testing data sets there may ||     be values which occur in one set but not in the other. ||  || .. data:: Orange.data.variable.MakeStatus.OK (0) ||  ||     There is a perfect match which contains all the prescribed values in the ||     correct order. The existing variable may have some extra values; though. ||  || Continuous variables can obviously have only two statuses;  || :obj:`~Orange.data.variable.MakeStatus.NotFound` or :obj:`~Orange.data.variable.MakeStatus.OK`. ||  || When loading the data using :obj:`Orange.data.Table`; Orange takes the safest  || approach and; by default; reuses everything that is compatible up to  || and including :obj:`~Orange.data.variable.MakeStatus.NoRecognizedValues`. Unintended reuse would be obvious from the || variable having too many values; which the user can notice and fix. More on that  || in the page on `loading data`. !!TODO!! ||  || There are two functions for reusing the variables instead of creating new ones. ||  || .. function:: Orange.data.variable.make(name; type; ordered_values; unordered_values[; create_new_on]) ||  ||     Find and return an existing variable or create a new one if none of the existing ||     variables matches the given name; type and values. ||      ||     The optional `create_new_on` specifies the status at which a new variable is ||     created. The status must be at most :obj:`~Orange.data.variable.MakeStatus.Incompatible` since incompatible (or ||     non-existing) variables cannot be reused. If it is set lower; for instance  ||     to :obj:`~Orange.data.variable.MakeStatus.MissingValues`; a new variable is created even if there exists ||     a variable which is only missing the same values. If set to :obj:`~Orange.data.variable.MakeStatus.OK`; the function ||     always creates a new variable. ||      ||     The function returns a tuple containing a variable descriptor and the ||     status of the best matching variable. So; if ``create_new_on`` is set to ||     :obj:`~Orange.data.variable.MakeStatus.MissingValues`; and there exists a variable whose status is; say; ||     :obj:`~Orange.data.variable.MakeStatus.NoRecognizedValues`; a variable would be created; while the second  ||     element of the tuple would contain :obj:`~Orange.data.variable.MakeStatus.NoRecognizedValues`. If; on the other ||     hand; there exists a variable which is perfectly OK; its descriptor is  ||     returned and the returned status is :obj:`~Orange.data.variable.MakeStatus.OK`. The function returns no  ||     indicator whether the returned variable is reused or not. This can be; ||     however; read from the status code: if it is smaller than the specified ||     ``create_new_on``; the variable is reused; otherwise a new descriptor has been constructed. ||  ||     The exception to the rule is when ``create_new_on`` is OK. In this case; the  ||     function does not search through the existing variables and cannot know the  ||     status; so the returned status in this case is always :obj:`~Orange.data.variable.MakeStatus.OK`. ||  ||     :param name: Variable name ||     :param type: Variable type ||     :type type: Orange.data.variable.Type ||     :param ordered_values: a list of ordered values ||     :param unordered_values: a list of values; for which the order does not ||         matter ||     :param create_new_on: gives the condition for constructing a new variable instead ||         of using the new one ||      ||     :return_type: a tuple (:class:`Orange.data.variable.Variable`; int) ||      || .. function:: Orange.data.variable.retrieve(name; type; ordered_values; onordered_values[; create_new_on]) ||  ||     Find and return an existing variable; or :obj:`None` if no match is found. ||      ||     :param name: variable name. ||     :param type: variable type. ||     :type type: Orange.data.variable.Type ||     :param ordered_values: a list of ordered values ||     :param unordered_values: a list of values; for which the order does not ||         matter ||     :param create_new_on: gives the condition for constructing a new variable instead ||         of using the new one ||  ||     :return_type: :class:`Orange.data.variable.Variable` ||      || These following examples (from :download:`variable-reuse.py <code\/variable-reuse.py>`) give the shown results if || executed only once (in a Python session) and in this order. ||  || :func:`Orange.data.variable.make` can be used for the construction of new variables. :: ||      ||     >>> v1; s = Orange.data.variable.make(\""a\""; Orange.data.Type.Discrete; [\""a\""; \""b\""]) ||     >>> print s; v1.values ||     4 <a; b> ||  || No surprises here: a new variable is created and the status is :obj:`~Orange.data.variable.MakeStatus.NotFound`. :: ||  ||     >>> v2; s = Orange.data.variable.make(\""a\""; Orange.data.Type.Discrete; [\""a\""]; [\""c\""]) ||     >>> print s; v2 is v1; v1.values ||     1 True <a; b; c> ||  || The status is 1 (:obj:`~Orange.data.variable.MakeStatus.MissingValues`); yet the variable is reused (``v2 is v1``). || ``v1`` gets a new value; ``\""c\""``; which was given as an unordered value. It does || not matter that the new variable does not need the value ``b``. :: ||  ||     >>> v3; s = Orange.data.variable.make(\""a\""; Orange.data.Type.Discrete; [\""a\""; \""b\""; \""c\""; \""d\""]) ||     >>> print s; v3 is v1; v1.values ||     1 True <a; b; c; d> ||  || This is like before; except that the new value; ``d`` is not among the || ordered values. :: ||  ||     >>> v4; s = Orange.data.variable.make(\""a\""; Orange.data.Type.Discrete; [\""b\""]) ||     >>> print s; v4 is v1; v1.values; v4.values ||     3; False; <b>; <a; b; c; d> ||  || The new variable needs to have ``b`` as the first value; so it is incompatible  || with the existing variables. The status is thus 3 (:obj:`~Orange.data.variable.MakeStatus.Incompatible`); the two  || variables are not equal and have different lists of values. :: ||  ||     >>> v5; s = Orange.data.variable.make(\""a\""; Orange.data.Type.Discrete; None; [\""c\""; \""a\""]) ||     >>> print s; v5 is v1; v1.values; v5.values ||     0 True <a; b; c; d> <a; b; c; d> ||  || The new variable has values ``c`` and ``a``; but the order is not important;  || so the existing attribute is :obj:`~Orange.data.variable.MakeStatus.OK`. :: ||  ||     >>> v6; s = Orange.data.variable.make(\""a\""; Orange.data.Type.Discrete; None; [\""e\""]) \""a\""]) ||     >>> print s; v6 is v1; v1.values; v6.values ||     2 True <a; b; c; d; e> <a; b; c; d; e> ||  || The new variable has different values than the existing variable (status is 2; || :obj:`~Orange.data.variable.MakeStatus.NoRecognizedValues`); but the existing one is nonetheless reused. Note that we || gave ``e`` in the list of unordered values. If it was among the ordered; the || reuse would fail. :: ||  ||     >>> v7; s = Orange.data.variable.make(\""a\""; Orange.data.Type.Discrete; None; ||             [\""f\""]; Orange.data.variable.MakeStatus.NoRecognizedValues))) ||     >>> print s; v7 is v1; v1.values; v7.values ||     2 False <a; b; c; d; e> <f> ||  || This is the same as before; except that we prohibited reuse when there are no || recognized values. Hence a new variable is created; though the returned status is  || the same as before:: ||  ||     >>> v8; s = Orange.data.variable.make(\""a\""; Orange.data.Type.Discrete; ||             [\""a\""; \""b\""; \""c\""; \""d\""; \""e\""]; None; Orange.data.variable.MakeStatus.OK) ||     >>> print s; v8 is v1; v1.values; v8.values ||     0 False <a; b; c; d; e> <a; b; c; d; e> ||  || Finally; this is a perfect match; but any reuse is prohibited; so a new  || variable is created. ||  || \""\""\""",https://github.com/biolab/orange3/commit/1c65f8552ef4a590cffa50cc43e5777708cc2509,Yes
